CLIENT_ID,NAME_PRODUCT_TYPE,CAR_AGE,TOTAL_INCOME,PRIORIDAD_VENTA
ES182303140P,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182239593S,PRODUCT 2,20.0,3510.0,1. Urgente (Chatarra)
ES182379020P,PRODUCT 2,10.0,3510.0,2. Alta (Renovación)
ES182300801R,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182124588K,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182177315P,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182360818B,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182149381R,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182382593S,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182238955A,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182103338W,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182157302R,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182238385K,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182355168F,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182294327N,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182199660G,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182373633N,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182237169R,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182183790Y,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182431986F,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182106315L,PRODUCT 1,28.0,3510.0,1. Urgente (Chatarra)
ES182191830X,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182395899E,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182428891S,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182222720F,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182171893S,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182201925O,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182397709G,PRODUCT 1,31.0,3510.0,1. Urgente (Chatarra)
ES182403891Q,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182412214X,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182333317Q,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182417199Q,PRODUCT 1,22.0,3510.0,1. Urgente (Chatarra)
ES182248865H,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182416152V,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182113450W,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182446439H,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182380153L,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182315441J,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182393392X,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182191825O,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182231157C,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182154574O,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182296308R,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182376887P,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182137387Z,PRODUCT 1,21.0,3510.0,1. Urgente (Chatarra)
ES182308000B,PRODUCT 2,12.0,3510.0,2. Alta (Renovación)
ES182371129D,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182314295B,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182280461T,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182199835Q,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182155859D,PRODUCT 1,28.0,3510.0,1. Urgente (Chatarra)
ES182374839S,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182220862U,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182361545R,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182394752U,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182259501R,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182159934A,PRODUCT 1,27.0,3510.0,1. Urgente (Chatarra)
ES182274384L,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182300899Z,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182367867E,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182365019T,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182316404Z,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182205442K,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182242574E,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182183026P,PRODUCT 1,38.0,3510.0,1. Urgente (Chatarra)
ES182440367M,PRODUCT 2,14.0,3510.0,2. Alta (Renovación)
ES182430848Z,PRODUCT 2,13.0,3510.0,2. Alta (Renovación)
ES182225179W,PRODUCT 2,10.0,3510.0,2. Alta (Renovación)
ES182433478T,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182211616M,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182350866P,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182434028E,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182156306J,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182436669T,PRODUCT 1,39.0,3510.0,1. Urgente (Chatarra)
ES182173275L,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182229401Z,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182294526P,PRODUCT 1,21.0,3510.0,1. Urgente (Chatarra)
ES182424795U,PRODUCT 1,28.0,3510.0,1. Urgente (Chatarra)
ES182272968X,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182375923C,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182428934U,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182247949K,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182428851A,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182363247W,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182135817H,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182238517L,PRODUCT 1,27.0,3510.0,1. Urgente (Chatarra)
ES182254935B,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182159662B,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182168780V,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182435754I,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182298486W,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182129443Q,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182373408O,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182428487H,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182109912O,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182101735K,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182212321M,PRODUCT 1,36.0,3510.0,1. Urgente (Chatarra)
ES182131351N,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182108600A,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182327435P,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182101852U,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182372692W,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182101230D,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182240487L,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182208920Q,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182453290E,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182229673S,PRODUCT 1,34.0,3510.0,1. Urgente (Chatarra)
ES182231026X,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182376166Y,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182107565A,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182219841A,PRODUCT 1,26.0,3510.0,1. Urgente (Chatarra)
ES182390368E,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182171070Z,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182199684U,PRODUCT 2,64.0,3510.0,1. Urgente (Chatarra)
ES182337747P,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182274998N,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182311396J,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182333640P,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182205609N,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182364447U,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182230326R,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182224684V,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182150972S,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182228422P,PRODUCT 1,21.0,3510.0,1. Urgente (Chatarra)
ES182144326J,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182419098J,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182443095A,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182187656L,PRODUCT 1,30.0,3510.0,1. Urgente (Chatarra)
ES182276390U,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182336083I,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182260893Z,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182429396B,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182315871U,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182255808M,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182237111S,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182283944D,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182419250X,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182378153Q,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182291649O,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182241467Q,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182162629D,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182267776J,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182361104I,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182358684H,PRODUCT 2,10.0,3510.0,2. Alta (Renovación)
ES182175140T,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182118742L,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182329167S,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182168673S,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182445985P,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182422990A,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182436764Z,PRODUCT 2,12.0,3510.0,2. Alta (Renovación)
ES182151674W,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182126424F,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182407396I,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182258299A,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182286197O,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182301523T,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182197702X,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182164490P,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182247875W,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182293501O,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182202134W,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182289448H,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182236156H,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182355188Y,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182245701R,PRODUCT 2,12.0,3510.0,2. Alta (Renovación)
ES182220495P,PRODUCT 1,29.0,3510.0,1. Urgente (Chatarra)
ES182407671Y,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182357445K,PRODUCT 2,12.0,3510.0,2. Alta (Renovación)
ES182162193D,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182292203D,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182118478O,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182114531P,PRODUCT 1,32.0,3510.0,1. Urgente (Chatarra)
ES182318579L,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182431503O,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182236138V,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182363058S,PRODUCT 2,64.0,3510.0,1. Urgente (Chatarra)
ES182303888V,PRODUCT 1,21.0,3510.0,1. Urgente (Chatarra)
ES182242241W,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182390600M,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182167596Q,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182299802M,PRODUCT 2,13.0,3510.0,2. Alta (Renovación)
ES182114942M,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182401169D,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182355645E,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182415769Z,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182128201E,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182103958A,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182208385X,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182327890E,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182432311A,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182155118F,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182119374B,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182382206J,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182281608Z,PRODUCT 2,12.0,3510.0,2. Alta (Renovación)
ES182436000P,PRODUCT 1,26.0,3510.0,1. Urgente (Chatarra)
ES182241408W,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182416820Z,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182128585W,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182212614Y,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182335056J,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182420382B,PRODUCT 2,11.0,3510.0,2. Alta (Renovación)
ES182285053X,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182405106L,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182455234C,PRODUCT 1,26.0,3510.0,1. Urgente (Chatarra)
ES182134360U,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182281804M,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182417761N,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182108513P,PRODUCT 1,27.0,3510.0,1. Urgente (Chatarra)
ES182290641V,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182387075Y,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182354633J,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182193746F,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182375155V,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182255984Z,PRODUCT 1,18.0,3510.0,1. Urgente (Chatarra)
ES182445669V,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182102702T,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182441073M,PRODUCT 2,16.0,3510.0,1. Urgente (Chatarra)
ES182341156L,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182245158U,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182363155F,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182175623S,PRODUCT 2,18.0,3510.0,1. Urgente (Chatarra)
ES182393509H,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182113772R,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182379670O,PRODUCT 1,27.0,3510.0,1. Urgente (Chatarra)
ES182116032F,PRODUCT 1,54.0,3510.0,1. Urgente (Chatarra)
ES182430224F,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182383947L,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182426646V,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182199857S,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182372905M,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182169573Z,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182282833D,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182266505Y,PRODUCT 1,20.0,3510.0,1. Urgente (Chatarra)
ES182434884J,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182150902J,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182130991P,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182174238L,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182180352S,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182221047E,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182406641Y,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182234948E,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182229407C,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182329164Y,PRODUCT 1,22.0,3510.0,1. Urgente (Chatarra)
ES182241823Y,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182166212V,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182252564C,PRODUCT 1,22.0,3510.0,1. Urgente (Chatarra)
ES182327365Z,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182351086D,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182389072K,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182275356A,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182242453N,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182212598O,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182382055T,PRODUCT 1,39.0,3510.0,1. Urgente (Chatarra)
ES182199200V,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182112994J,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182298794N,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182225007F,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182132272R,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182102802G,PRODUCT 1,13.0,3510.0,2. Alta (Renovación)
ES182415965T,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182423955L,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182402859Z,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182436389L,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182441931A,PRODUCT 1,23.0,3510.0,1. Urgente (Chatarra)
ES182196184H,PRODUCT 1,64.0,3510.0,1. Urgente (Chatarra)
ES182395446V,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182399248Q,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182124989B,PRODUCT 2,64.0,3510.0,1. Urgente (Chatarra)
ES182290706Y,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182436868Q,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182222756W,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182155207I,PRODUCT 1,22.0,3510.0,1. Urgente (Chatarra)
ES182279085Z,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182256131K,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182447255X,PRODUCT 1,25.0,3510.0,1. Urgente (Chatarra)
ES182206349E,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182114385Z,PRODUCT 1,24.0,3510.0,1. Urgente (Chatarra)
ES182357987I,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182438901K,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182193806W,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182145090R,PRODUCT 1,15.0,3510.0,2. Alta (Renovación)
ES182324723A,PRODUCT 1,14.0,3510.0,2. Alta (Renovación)
ES182149939Z,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182311204B,PRODUCT 1,10.0,3510.0,2. Alta (Renovación)
ES182376441N,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182222712P,PRODUCT 1,12.0,3510.0,2. Alta (Renovación)
ES182346278N,PRODUCT 1,16.0,3510.0,1. Urgente (Chatarra)
ES182322194N,PRODUCT 1,19.0,3510.0,1. Urgente (Chatarra)
ES182194528Q,PRODUCT 1,17.0,3510.0,1. Urgente (Chatarra)
ES182380050F,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182184425M,PRODUCT 1,11.0,3510.0,2. Alta (Renovación)
ES182390293U,PRODUCT 1,64.5,3510.0,1. Urgente (Chatarra)
ES182454225B,PRODUCT 1,14.0,3489.91,2. Alta (Renovación)
ES182339128F,PRODUCT 1,15.0,3483.0,2. Alta (Renovación)
ES182300691U,PRODUCT 1,12.0,3456.0,2. Alta (Renovación)
ES182202906R,PRODUCT 1,13.0,3456.0,2. Alta (Renovación)
ES182329056T,PRODUCT 2,64.0,3456.0,1. Urgente (Chatarra)
ES182221201G,PRODUCT 1,13.0,3456.0,2. Alta (Renovación)
ES182302100L,PRODUCT 1,18.0,3456.0,1. Urgente (Chatarra)
ES182313159C,PRODUCT 1,13.0,3456.0,2. Alta (Renovación)
ES182400740I,PRODUCT 1,10.0,3456.0,2. Alta (Renovación)
ES182150235R,PRODUCT 1,15.0,3456.0,2. Alta (Renovación)
ES182340520C,PRODUCT 1,13.0,3456.0,2. Alta (Renovación)
ES182236872I,PRODUCT 1,10.0,3456.0,2. Alta (Renovación)
ES182332715N,PRODUCT 1,11.0,3456.0,2. Alta (Renovación)
ES182233478Q,PRODUCT 1,16.0,3456.0,1. Urgente (Chatarra)
ES182190360D,PRODUCT 1,18.0,3456.0,1. Urgente (Chatarra)
ES182346981O,PRODUCT 1,17.0,3406.05,1. Urgente (Chatarra)
ES182455070U,PRODUCT 1,12.0,3402.0,2. Alta (Renovación)
ES182397354L,PRODUCT 1,10.0,3402.0,2. Alta (Renovación)
ES182140798C,PRODUCT 1,14.0,3402.0,2. Alta (Renovación)
ES182229324H,PRODUCT 1,11.0,3402.0,2. Alta (Renovación)
ES182113072R,PRODUCT 2,10.0,3402.0,2. Alta (Renovación)
ES182150955M,PRODUCT 1,13.0,3402.0,2. Alta (Renovación)
ES182328517K,PRODUCT 2,12.0,3402.0,2. Alta (Renovación)
ES182293265D,PRODUCT 1,17.0,3402.0,1. Urgente (Chatarra)
ES182323881J,PRODUCT 1,11.0,3402.0,2. Alta (Renovación)
ES182289629B,PRODUCT 1,17.0,3402.0,1. Urgente (Chatarra)
ES182224010H,PRODUCT 1,10.0,3402.0,2. Alta (Renovación)
ES182197380P,PRODUCT 1,19.0,3402.0,1. Urgente (Chatarra)
ES182244177U,PRODUCT 1,26.0,3402.0,1. Urgente (Chatarra)
ES182130892H,PRODUCT 1,10.0,3402.0,2. Alta (Renovación)
ES182296101E,PRODUCT 1,14.0,3402.0,2. Alta (Renovación)
ES182248448W,PRODUCT 1,12.0,3402.0,2. Alta (Renovación)
ES182165427R,PRODUCT 1,11.0,3402.0,2. Alta (Renovación)
ES182294888K,PRODUCT 1,64.0,3402.0,1. Urgente (Chatarra)
ES182420184G,PRODUCT 2,10.0,3402.0,2. Alta (Renovación)
ES182309470M,PRODUCT 1,25.0,3402.0,1. Urgente (Chatarra)
ES182397125B,PRODUCT 1,12.0,3402.0,2. Alta (Renovación)
ES182118435L,PRODUCT 1,25.0,3402.0,1. Urgente (Chatarra)
ES182316939Q,PRODUCT 1,16.0,3402.0,1. Urgente (Chatarra)
ES182452981T,PRODUCT 1,17.0,3402.0,1. Urgente (Chatarra)
ES182375194B,PRODUCT 1,15.0,3402.0,2. Alta (Renovación)
ES182434474U,PRODUCT 1,17.0,3364.2,1. Urgente (Chatarra)
ES182263439R,PRODUCT 1,11.0,3348.0,2. Alta (Renovación)
ES182453888R,PRODUCT 1,23.0,3348.0,1. Urgente (Chatarra)
ES182401737N,PRODUCT 1,13.0,3348.0,2. Alta (Renovación)
ES182394380C,PRODUCT 1,12.0,3348.0,2. Alta (Renovación)
ES182166763F,PRODUCT 1,12.0,3348.0,2. Alta (Renovación)
ES182452757T,PRODUCT 1,15.0,3348.0,2. Alta (Renovación)
ES182394326K,PRODUCT 1,18.0,3348.0,1. Urgente (Chatarra)
ES182397353U,PRODUCT 2,64.0,3348.0,1. Urgente (Chatarra)
ES182387935F,PRODUCT 1,10.0,3348.0,2. Alta (Renovación)
ES182177858R,PRODUCT 1,10.0,3348.0,2. Alta (Renovación)
ES182399978J,PRODUCT 1,16.0,3348.0,1. Urgente (Chatarra)
ES182225986S,PRODUCT 1,27.0,3348.0,1. Urgente (Chatarra)
ES182400222G,PRODUCT 1,14.0,3348.0,2. Alta (Renovación)
ES182441308Q,PRODUCT 1,64.0,3348.0,1. Urgente (Chatarra)
ES182410132S,PRODUCT 1,18.0,3348.0,1. Urgente (Chatarra)
ES182356815G,PRODUCT 1,16.0,3348.0,1. Urgente (Chatarra)
ES182157723Q,PRODUCT 1,18.0,3348.0,1. Urgente (Chatarra)
ES182324791M,PRODUCT 1,17.0,3348.0,1. Urgente (Chatarra)
ES182238972S,PRODUCT 1,35.0,3348.0,1. Urgente (Chatarra)
ES182443011K,PRODUCT 1,10.0,3348.0,2. Alta (Renovación)
ES182321816I,PRODUCT 1,24.0,3348.0,1. Urgente (Chatarra)
ES182213071G,PRODUCT 1,20.0,3348.0,1. Urgente (Chatarra)
ES182449513U,PRODUCT 1,10.0,3348.0,2. Alta (Renovación)
ES182154522H,PRODUCT 1,11.0,3348.0,2. Alta (Renovación)
ES182114016P,PRODUCT 1,14.0,3348.0,2. Alta (Renovación)
ES182429374Y,PRODUCT 1,16.0,3348.0,1. Urgente (Chatarra)
ES182247585B,PRODUCT 1,14.0,3348.0,2. Alta (Renovación)
ES182398232S,PRODUCT 1,22.0,3310.2,1. Urgente (Chatarra)
ES182212965O,PRODUCT 1,13.0,3294.0,2. Alta (Renovación)
ES182402572E,PRODUCT 1,19.0,3294.0,1. Urgente (Chatarra)
ES182226033F,PRODUCT 1,11.0,3294.0,2. Alta (Renovación)
